State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,
FL,,7,3236,11,20104,ARIXTRA   ,,,,,,,,,529.5,33,63177.03,63029.79,147.24,,
FL,,7,3352,16,20104,COMPAZINE ,,,,,,,,,26,2,176.96,176.96,0,,
FL,,7,3371,13,20104,COREG CR  ,,,,,,,,,30,1,118.85,118.85,0,,
FL,,7,3372,13,20104,COREG CR  ,,,,,,,,,99,5,398.63,398.63,0,,
FL,,7,3373,13,20104,COREG CR  ,,,,,,,,,240,8,950.8,950.8,0,,
FL,,7,3514,59,20104,DEXEDRINE ,,,,,,,,,180,3,564.33,564.33,0,,
FL,,7,4201,1,20104,HYCAMTIN  ,,,,,,,,,138,78,150524.51,96590.69,53933.82,,
FL,,7,4201,5,20104,HYCAMTIN  ,,,,,,,,,30,18,15031.61,8255.44,6776.17,,
FL,,7,4205,11,20104,HYCAMTIN  ,,,,,,,,,10,1,753.87,753.87,0,,
FL,,7,4207,11,20104,HYCAMTIN  ,,,,,,,,,41,3,12313.53,12313.53,0,,
FL,,7,4471,20,20104,PARNATE   ,,,,,,,,,1500,9,1707.53,1707.53,0,,
FL,,7,4641,13,20104,PROMACTA  ,,,,,,,,,180,6,23838.54,23838.54,0,,
FL,,7,5180,5,20104,ALTABAX   ,,,,,,,,,90,18,704.69,704.69,0,,
FL,,7,5180,22,20104,ALTABAX   ,,,,,,,,,1725,115,9462.2,9340.14,122.06,,
FL,,7,5500,40,20104,ALBENZA   ,,,,,,,,,855,77,1723.81,1723.81,0,,
FL,,8,259,1,20104,MEPERIDINE,,,,,,,,,3,3,2.69,2.69,0,,
FL,,8,581,5,20104,ATIVAN    ,,,,,,,,,31,31,12322.92,12322.92,0,,
FL,,8,607,1,20104,PANTOPRAZO,,,,,,,,,854,81,2577.86,2284.68,293.18,,
FL,,8,833,3,20104,EFFEXOR XR,,,,,,,,,2476,57,10942.95,10942.95,0,,
FL,,8,833,20,20104,EFFEXOR XR,,,,,,,,,420,7,1846.32,1846.32,0,,
FL,,8,833,21,20104,EFFEXOR XR,,,,,,,,,75754,1745,334410.29,332412.11,1998.18,,
FL,,8,833,22,20104,EFFEXOR XR,,,,,,,,,66888,1499,295266.1,293048.83,2217.27,,
FL,,8,836,2,20104,EFFEXOR XR,,,,,,,,,30,1,145.34,145.34,0,,
FL,,8,836,3,20104,EFFEXOR XR,,,,,,,,,2142,61,10338.59,10338.59,0,,
FL,,8,836,20,20104,EFFEXOR XR,,,,,,,,,110,4,534.19,534.19,0,,
FL,,8,836,21,20104,EFFEXOR XR,,,,,,,,,74917,2049,361187.53,359384.17,1803.36,,
FL,,8,836,22,20104,EFFEXOR XR,,,,,,,,,48419,1343,233536.2,231756.88,1779.32,,
FL,,8,837,3,20104,EFFEXOR XR,,,,,,,,,549,13,2171.71,2171.71,0,,
FL,,8,837,21,20104,EFFEXOR XR,,,,,,,,,16147,425,64037.67,63838.22,199.45,,
FL,,8,837,22,20104,EFFEXOR XR,,,,,,,,,9589,256,38044.6,37957.29,87.31,,
FL,,8,841,81,20104,PROTONIX  ,,,,,,,,,126,6,476.27,415.83,60.44,,
FL,,8,844,2,20104,PROTONIX  ,,,,,,,,,27,7,144.12,144.12,0,,
FL,,8,923,51,20104,PROTONIX I,,,,,,,,,152,141,11003.15,11003.15,0,,
FL,,8,923,55,20104,PROTONIX I,,,,,,,,,309,215,24485.13,24485.13,0,,
FL,,8,1030,4,20104,RAPAMUNE  ,,,,,,,,,150,4,1484.22,1484.22,0,,
FL,,8,1030,6,20104,RAPAMUNE  ,,,,,,,,,2280,33,22456.4,21039.38,1417.02,,
FL,,8,1040,5,20104,RAPAMUNE  ,,,,,,,,,510,8,2526.62,2526.62,0,,
FL,,8,1040,10,20104,RAPAMUNE  ,,,,,,,,,60,1,297.47,297.47,0,,
FL,,8,1041,5,20104,RAPAMUNE  ,,,,,,,,,20165,219,181714.53,157648.95,24065.58,,
FL,,8,1041,10,20104,RAPAMUNE  ,,,,,,,,,1263,16,12426.13,12426.13,0,,
FL,,8,1042,5,20104,RAPAMUNE  ,,,,,,,,,1350,28,24225.2,18546.14,5679.06,,
FL,,8,1117,20,20104,LYBREL    ,,,,,,,,,1344,48,2586.72,2532.16,54.56,,
FL,,8,1117,30,20104,LYBREL    ,,,,,,,,,560,18,1070.34,1070.34,0,,
FL,,8,1179,1,20104,TORISEL   ,,,,,,,,,100.6,92,130356.66,82274.16,48082.5,,
FL,,8,1211,1,20104,PRISTIQ   ,,,,,,,,,2555,86,9940.02,9940.02,0,,
FL,,8,1211,14,20104,PRISTIQ   ,,,,,,,,,284,10,1106.37,1106.37,0,,
FL,,8,1211,30,20104,PRISTIQ ER,,,,,,,,,54275,1827,211118.12,209889.26,1228.86,,
FL,,8,1211,50,20104,PRISTIQ   ,,,,,,,,,270,9,1049.94,1049.94,0,,
FL,,8,1218,1,20104,RELISTOR  ,,,,,,,,,41,4,1660.17,1660.17,0,,
FL,,8,1222,1,20104,PRISTIQ   ,,,,,,,,,1467,50,5708.78,5450.41,258.37,,
FL,,8,1222,14,20104,PRISTIQ   ,,,,,,,,,30,1,116.66,116.66,0,,
FL,,8,1222,30,20104,PRISTIQ   ,,,,,,,,,9679,325,37647.21,37647.21,0,,
FL,,8,1222,50,20104,PRISTIQ   ,,,,,,,,,180,6,699.96,699.96,0,,
FL,,8,2514,2,20104,LO-OVRAL-2,,,,,,,,,140,5,264.45,264.45,0,,
FL,,8,4990,2,20104,TYGACIL   ,,,,,,,,,525.1,45,5871.19,2384.19,3487,,
FL,,8,4990,20,20104,TYGACIL   ,,,,,,,,,405,8,5006.54,5006.54,0,,
FL,,9,3,2,20104,SOLU-MEDRO,,,,,,,,,1,4,10.84,6.73,4.11,,
FL,,9,11,3,20104,SOLU-CORTE,,,,,,,,,74,49,1315.57,1315.57,0,,
FL,,9,11,4,20104,SOLU-CORTE,,,,,,,,,4,3,209.33,209.33,0,,
FL,,9,12,1,20104,CORTEF    ,,,,,,,,,855,9,281.17,281.17,0,,
FL,,9,16,12,20104,SOLU-CORTE,,,,,,,,,4,1,67.4,67.4,0,,
FL,,9,18,20,20104,SOLU-MEDRO,,,,,,,,,8.65,12,377.19,316,61.19,,
FL,,9,39,28,20104,SOLU-MEDRO,,,,,,,,,203.625,137,3911.19,3911.19,0,,
FL,,9,39,32,20104,SOLU-MEDRO,,,,,,,,,12,9,577.1,577.1,0,,
FL,,9,47,22,20104,SOLU-MEDRO,,,,,,,,,154.16,150,12235.54,12227.19,8.35,,
FL,,9,47,26,20104,SOLU-MEDRO,,,,,,,,,83,83,6123.17,6123.17,0,,
FL,,9,49,2,20104,MEDROL    ,,,,,,,,,306,9,104.63,80.76,23.87,,
FL,,9,113,19,20104,SOLU-MEDRO,,,,,,,,,220,95,5234.93,5211.66,23.27,,
FL,,9,190,9,20104,SOLU-MEDRO,,,,,,,,,8,8,703.93,703.93,0,,
FL,,9,190,16,20104,SOLU-MEDRO,,,,,,,,,619.04,478,29987.67,29697.26,290.41,,
FL,,9,271,1,20104,DEPO-ESTRA,,,,,,,,,72,16,526.93,521.47,5.46,,
FL,,9,274,1,20104,DEPO-MEDRO,,,,,,,,,268,181,695.03,532.23,162.8,,
FL,,9,280,2,20104,DEPO-MEDRO,,,,,,,,,501.5,396,2129.09,955.83,1173.26,,
FL,,9,280,3,20104,DEPO-MEDRO,,,,,,,,,694.5,503,3111.09,1904.74,1206.35,,
FL,,9,280,51,20104,DEPO-MEDRO,,,,,,,,,7,4,29.36,18.64,10.72,,
FL,,9,280,52,20104,DEPO-MEDRO,,,,,,,,,12,8,86.1,34.01,52.09,,
FL,,9,306,2,20104,DEPO-MEDRO,,,,,,,,,386.75,325,3221.3,1929.43,1291.87,,
FL,,9,306,12,20104,DEPO-MEDRO,,,,,,,,,64,53,553.52,395.92,157.6,,
FL,,9,347,2,20104,DEPO-TESTO,,,,,,,,,20,10,44.7,44.7,0,,
FL,,9,417,1,20104,DEPO-TESTO,,,,,,,,,24,19,392.28,346.68,45.6,,
FL,,9,417,2,20104,DEPO-TESTO,,,,,,,,,35,34,229.44,178.5,50.94,,
FL,,9,436,24,20104,R-GENE 10 ,,,,,,,,,1,1,2.41,2.41,0,,
FL,,9,555,2,20104,LINCOCIN  ,,,,,,,,,27,25,51.97,39.46,12.51,,
FL,,9,626,1,20104,DEPO-PROVE,,,,,,,,,34.125,57,13471.27,13471.27,0,,
FL,,9,698,1,20104,SOLU-MEDRO,,,,,,,,,36.875,32,866.81,735.49,131.32,,
FL,,9,746,30,20104,DEPO-PROVE,,,,,,,,,194,194,7482.78,7482.77,0.01,,
FL,,9,746,35,20104,DEPO-PROVE,,,,,,,,,21,21,819.21,819.21,0,,
FL,,9,758,1,20104,SOLU-MEDRO,,,,,,,,,11,14,184.49,125.72,58.77,,
FL,,9,760,4,20104,CLEOCIN PA,,,,,,,,,60130,249,35919.69,35645.84,273.85,,
FL,,9,765,2,20104,SOLU-MEDRO,,,,,,,,,1,1,132.43,132.43,0,,
FL,,9,775,26,20104,CLEOCIN PH,,,,,,,,,46,9,503.76,503.76,0,,
FL,,9,825,1,20104,SOLU-CORTE,,,,,,,,,42,38,1360.56,1354.95,5.61,,
FL,,9,900,13,20104,SOLU-CORTE,,,,,,,,,89,66,2759.47,2749.27,10.2,,
FL,,9,900,20,20104,SOLU-CORTE,,,,,,,,,14,13,1364.12,1364.12,0,,
FL,,9,909,8,20104,SOLU-CORTE,,,,,,,,,1.6,2,333.91,333.91,0,,
FL,,9,3073,1,20104,DEPO-MEDRO,,,,,,,,,128,51,12894.47,12883.66,10.81,,
FL,,9,3073,3,20104,DEPO-MEDRO,,,,,,,,,184,137,3602.49,3508.41,94.08,,
FL,,9,3073,23,20104,DEPO-MEDRO,,,,,,,,,9,9,34.2,34.2,0,,
FL,,9,3389,1,20104,SOLU-MEDRO,,,,,,,,,5.53,26,208.29,179.45,28.84,,
FL,,9,3475,1,20104,DEPO-MEDRO,,,,,,,,,31,27,489.88,407.65,82.23,,
FL,,9,3475,3,20104,DEPO-MEDRO,,,,,,,,,288,217,3786.84,3673.57,113.27,,
FL,,9,3475,22,20104,DEPO-MEDRO,,,,,,,,,10,10,94.34,94.34,0,,
FL,,9,3475,23,20104,DEPO-MEDRO,,,,,,,,,6,5,365.7,365.7,0,,
FL,,9,4541,2,20104,DETROL    ,,,,,,,,,120,2,289.7,289.7,0,,
FL,,9,4544,2,20104,DETROL    ,,,,,,,,,420,7,1040.06,1040.06,0,,
FL,,9,4544,3,20104,DETROL    ,,,,,,,,,6,1,18.21,18.21,0,,
FL,,9,4709,1,20104,DEPO-SUBQ ,,,,,,,,,3.077,2,80.74,80.74,0,,
FL,,9,4709,13,20104,DEPO-SUBQ ,,,,,,,,,3,3,309.6,309.6,0,,
FL,,9,5012,1,20104,GLYSET    ,,,,,,,,,3536,43,3425.92,3425.92,0,,
FL,,9,5013,1,20104,GLYSET    ,,,,,,,,,2460,28,2599.42,2599.42,0,,
FL,,9,5014,1,20104,GLYSET    ,,,,,,,,,1323,16,1642.7,1642.7,0,,
FL,,9,5091,1,20104,ELLENCE   ,,,,,,,,,519,5,1714.04,1570.04,144,,
FL,,9,5093,1,20104,ELLENCE   ,,,,,,,,,700,7,2549.6,2549.6,0,,
FL,,9,5135,2,20104,ZYVOX     ,,,,,,,,,2196,110,169188.7,169188.7,0,,
FL,,9,5135,3,20104,ZYVOX     ,,,,,,,,,284,21,21915.09,21915.09,0,,
FL,,9,5136,1,20104,ZYVOX     ,,,,,,,,,9150,26,23541.66,20720.68,2820.98,,
FL,,9,5137,1,20104,ZYVOX     ,,,,,,,,,3360,6,655.24,655.24,0,,
FL,,9,5140,1,20104,ZYVOX     ,,,,,,,,,32580,53,8581.33,6699.68,1881.65,,
FL,,9,5176,1,20104,SOMAVERT  ,,,,,,,,,123,4,10727.53,10727.53,0,,
FL,,9,5178,1,20104,SOMAVERT  ,,,,,,,,,30,1,3923.48,3923.48,0,,
FL,,9,5180,1,20104,SOMAVERT  ,,,,,,,,,2,1,352.14,352.14,0,,
FL,,9,5190,1,20104,DETROL LA ,,,,,,,,,30,1,129.36,129.36,0,,
FL,,9,5190,2,20104,DETROL LA ,,,,,,,,,6,1,28.95,28.95,0,,
FL,,9,5191,1,20104,DETROL LA ,,,,,,,,,218,9,946.48,946.48,0,,
FL,,9,5191,2,20104,DETROL LA ,,,,,,,,,22,6,114.84,114.84,0,,
FL,,9,5191,3,20104,DETROL LA ,,,,,,,,,18,5,94.21,94.21,0,,
FL,,9,7376,2,20104,DEPO-PROVE,,,,,,,,,4,1,88.48,88.48,0,,
FL,,9,7376,4,20104,DEPO-PROVE,,,,,,,,,51,51,2146.4,2146.4,0,,
FL,,9,7529,1,20104,CAMPTOSAR ,,,,,,,,,1521,94,62068.72,58188.55,3880.17,,
FL,,9,7529,2,20104,CAMPTOSAR ,,,,,,,,,1680,119,135571.37,129934.78,5636.59,,
FL,,9,7663,4,20104,AROMASIN  ,,,,,,,,,5250,175,59891.15,59245.25,645.9,,
FL,,9,7667,1,20104,CLEOCIN   ,,,,,,,,,399,120,8653.39,8315.41,337.98,,
FL,,13,2150,36,20104,ESTRING   ,,,,,,,,,8,8,1382.8,1382.8,0,,
FL,,13,2406,91,20104,FRAGMIN   ,,,,,,,,,17.2,24,2091.84,2091.84,0,,
FL,,13,2426,91,20104,FRAGMIN   ,,,,,,,,,3.8,1,88.48,88.48,0,,
FL,,13,2626,81,20104,GENOTROPIN,,,,,,,,,1174,246,369390.11,369390.11,0,,
FL,,13,2646,81,20104,GENOTROPIN,,,,,,,,,2366,532,1786347.82,1773912.54,12435.28,,
FL,,13,2649,2,20104,GENOTROPIN,,,,,,,,,917,37,11551.5,11551.5,0,,
FL,,13,2650,2,20104,GENOTROPIN,,,,,,,,,1337,52,33794.08,33794.08,0,,
FL,,13,2651,2,20104,GENOTROPIN,,,,,,,,,1211,48,45805.41,45805.41,0,,
FL,,13,2652,2,20104,GENOTROPIN,,,,,,,,,1148,41,57862.6,57862.6,0,,
FL,,13,2653,2,20104,GENOTROPIN,,,,,,,,,469,18,29544.11,29544.11,0,,
FL,,13,2654,2,20104,GENOTROPIN,,,,,,,,,364,13,27520.22,27520.22,0,,
FL,,13,2655,2,20104,GENOTROPIN,,,,,,,,,154,7,13585.99,13585.99,0,,
FL,,13,2656,2,20104,GENOTROPIN,,,,,,,,,385,14,38725.24,38725.24,0,,
FL,,13,2657,2,20104,GENOTROPIN,,,,,,,,,84,3,9520.53,9520.53,0,,
FL,,13,2658,2,20104,GENOTROPIN,,,,,,,,,339,14,42693.58,42693.58,0,,
FL,,13,5301,17,20104,MYCOBUTIN ,,,,,,,,,3647,91,39217.26,37072.8,2144.46,,
FL,,13,8303,1,20104,XALATAN   ,,,,,,,,,95,34,3247,3247,0,,
FL,,13,8303,4,20104,XALATAN   ,,,,,,,,,4300,1700,147210.25,146434.24,776.01,,
FL,,15,502,41,20104,CYTOXAN   ,,,,,,,,,13.2,9,462.27,462.27,0,,
FL,,15,505,41,20104,CYTOXAN   ,,,,,,,,,40,44,1340.69,1205.35,135.34,,
FL,,15,506,41,20104,CYTOXAN   ,,,,,,,,,1,1,60.59,0.99,59.6,,
FL,,15,508,42,20104,MEGACE    ,,,,,,,,,225,3,144.69,144.69,0,,
FL,,15,1910,12,20104,IXEMPRA   ,,,,,,,,,178.001,43,164290.87,123639.82,40651.05,,
FL,,15,1911,13,20104,IXEMPRA   ,,,,,,,,,11,7,30883.91,30883.91,0,,
FL,,15,3001,20,20104,MUTAMYCIN ,,,,,,,,,1,1,248.77,248.77,0,,
FL,,15,3012,60,20104,BICNU     ,,,,,,,,,4,2,624.82,110.98,513.84,,
FL,,15,3030,20,20104,CEENU     ,,,,,,,,,9,1,83.39,83.39,0,,
FL,,15,3080,60,20104,LYSODREN  ,,,,,,,,,750,4,3228.8,3228.8,0,,
FL,,15,3404,20,20104,ETOPOPHOS ,,,,,,,,,18.3,14,132.41,69.98,62.43,,
FL,,15,3475,30,20104,TAXOL     ,,,,,,,,,20,1,45.86,9.17,36.69,,
FL,,15,3563,2,20104,MESNEX    ,,,,,,,,,6,1,68.64,56.85,11.79,,
FL,,15,3563,3,20104,MESNEX    ,,,,,,,,,1,1,99.1,99.1,0,,
FL,,15,7339,99,20104,CEFAZOLIN ,,,,,,,,,196.5,34,3008.32,3008.32,0,,
FL,,15,7403,20,20104,AMPICILLIN,,,,,,,,,22,6,508.64,508.64,0,,
FL,,15,7404,99,20104,AMPICILLIN,,,,,,,,,26.5,7,619.36,619.36,0,,
FL,,15,7405,20,20104,AMPICILLIN,,,,,,,,,19,9,808.47,808.47,0,,
FL,,23,42,3,20104,TAZORAC   ,,,,,,,,,60,2,346.06,346.06,0,,
FL,,23,316,4,20104,FML S.O.P.,,,,,,,,,220.5,60,2352.57,2352.57,0,,
FL,,23,812,30,20104,FLUOROPLEX,,,,,,,,,210,6,1672.88,1672.88,0,,
FL,,23,1145,1,20104,BOTOX     ,,,,,,,,,935.67,364,386369.15,278843.16,107525.99,,
FL,,23,2181,5,20104,ACULAR    ,,,,,,,,,665,131,14497.52,14497.52,0,,
FL,,23,2181,10,20104,ACULAR    ,,,,,,,,,250,25,5359,5359,0,,
FL,,23,3205,3,20104,LUMIGAN   ,,,,,,,,,2.5,1,78.67,78.67,0,,
FL,,23,3513,60,20104,SANCTURA  ,,,,,,,,,600,12,1802.36,1802.36,0,,
FL,,23,3615,25,20104,ZYMAXID   ,,,,,,,,,7.5,3,221.25,221.25,0,,
FL,,23,3921,2,20104,BOTOX     ,,,,,,,,,2,2,2194,1315.6,878.4,,
FL,,23,7915,60,20104,ELIMITE   ,,,,,,,,,120,2,141.18,141.18,0,,
FL,,23,8694,30,20104,AZELEX    ,,,,,,,,,3200,105,16893.7,16779.77,113.93,,
FL,,23,8694,50,20104,AZELEX    ,,,,,,,,,4600,93,21256.2,20696.79,559.41,,
FL,,23,9156,30,20104,TAZORAC   ,,,,,,,,,30,1,173.03,173.03,0,,
FL,,23,9163,30,20104,RESTASIS  ,,,,,,,,,28800,1451,286265.19,285352.01,913.18,,
FL,,23,9163,60,20104,RESTASIS  ,,,,,,,,,13536,564,133947.04,132612.65,1334.39,,
FL,,23,9177,5,20104,ALPHAGAN P,,,,,,,,,5,1,51.69,51.69,0,,
FL,,23,9187,3,20104,LUMIGAN   ,,,,,,,,,2705,1061,85042.61,84550.58,492.03,,
FL,,23,9187,5,20104,LUMIGAN   ,,,,,,,,,1135,227,34855.85,34855.85,0,,
FL,,23,9187,7,20104,LUMIGAN   ,,,,,,,,,22.5,3,685.38,685.38,0,,
FL,,23,9201,5,20104,ELESTAT   ,,,,,,,,,50,10,996,996,0,,
FL,,23,9211,5,20104,COMBIGAN  ,,,,,,,,,4040,769,58499.62,58409.69,89.93,,
FL,,23,9211,10,20104,COMBIGAN  ,,,,,,,,,770,77,10860.33,10860.33,0,,
FL,,23,9232,1,20104,BOTOX COSM,,,,,,,,,0.51,1,279.99,279.99,0,,
FL,,23,9277,5,20104,ACULAR LS ,,,,,,,,,895,171,19475.91,19475.91,0,,
FL,,23,9321,5,20104,ALPHAGAN P,,,,,,,,,50,10,636.98,636.98,0,,
FL,,23,9321,10,20104,ALPHAGAN P,,,,,,,,,10,1,124.08,124.08,0,,
FL,,23,9350,30,20104,SANCTURA X,,,,,,,,,390,13,1733.29,1733.29,0,,
FL,,24,222,5,20104,ELIGARD   ,,,,,,,,,6.667,7,4821.23,2678.01,2143.22,,
FL,,24,590,10,20104,ELOXATIN  ,,,,,,,,,653.21,205,472207.31,334371.74,137835.57,,
FL,,24,591,20,20104,ELOXATIN  ,,,,,,,,,169.2,103,266167.85,191412.82,74755.03,,
FL,,24,592,40,20104,ELOXATIN  ,,,,,,,,,3.5,4,10557.7,8415.94,2141.76,,
FL,,24,597,4,20104,ELOXATIN  ,,,,,,,,,3,1,14490.4,860.8,13629.6,,
FL,,24,605,45,20104,ELIGARD   ,,,,,,,,,70.667,77,103390.13,44718.2,58671.93,,
FL,,24,793,75,20104,ELIGARD   ,,,,,,,,,37,15,7313.25,2444.22,4869.03,,
FL,,24,1535,2,20104,PHISOHEX  ,,,,,,,,,5215,31,902.8,902.8,0,,
FL,,24,1535,6,20104,PHISOHEX  ,,,,,,,,,11592,25,1150.74,1150.74,0,,
FL,,24,1596,1,20104,PRIMAQUINE,,,,,,,,,306,12,430.54,430.54,0,,
FL,,24,2791,50,20104,FERRLECIT ,,,,,,,,,2525,118,16586.71,16282.02,304.69,,
FL,,24,4142,10,20104,MULTAQ    ,,,,,,,,,30,1,117.49,117.49,0,,
FL,,24,4142,60,20104,MULTAQ    ,,,,,,,,,2400,42,9247,9247,0,,
FL,,24,4200,10,20104,UROXATRAL ,,,,,,,,,7109,240,26098.94,26098.94,0,,
FL,,24,5501,31,20104,AMBIEN CR ,,,,,,,,,210,7,1220.52,1220.52,0,,
FL,,24,5521,10,20104,AMBIEN CR ,,,,,,,,,30,1,174.32,174.32,0,,
FL,,24,5521,31,20104,AMBIEN CR ,,,,,,,,,1394,50,8115.2,8115.2,0,,
FL,,24,5800,90,20104,XYZAL     ,,,,,,,,,397,15,1190.55,1190.55,0,,
FL,,24,5801,20,20104,XYZAL     ,,,,,,,,,2288,21,1403.69,1403.69,0,,
FL,,24,5810,30,20104,APLENZIN  ,,,,,,,,,60,2,287.36,287.36,0,,
FL,,24,5820,20,20104,OFORTA    ,,,,,,,,,80,2,6198.64,6198.64,0,,
FL,,25,1421,60,20104,ARTHROTEC ,,,,,,,,,62,2,162.24,162.24,0,,
FL,,25,1515,1,20104,CELEBREX  ,,,,,,,,,1080,20,1214.36,1214.36,0,,
FL,,25,1520,31,20104,CELEBREX  ,,,,,,,,,23547,529,55095.48,53897.36,1198.12,,
FL,,25,1520,34,20104,CELEBREX  ,,,,,,,,,150,4,353.67,353.67,0,,
FL,,25,1520,51,20104,CELEBREX  ,,,,,,,,,1437,38,3387.88,3387.88,0,,
FL,,25,1525,31,20104,CELEBREX  ,,,,,,,,,210950,6012,803730.44,800026.42,3704.02,,
FL,,25,1525,34,20104,CELEBREX  ,,,,,,,,,2800,79,10666.03,10666.03,0,,
FL,,25,1525,51,20104,CELEBREX  ,,,,,,,,,20446,573,77879.17,77789.12,90.05,,
FL,,25,1530,1,20104,CELEBREX  ,,,,,,,,,780,26,4430.92,4430.92,0,,
FL,,25,1530,2,20104,CELEBREX  ,,,,,,,,,6802,210,38513.11,38267.15,245.96,,
FL,,25,1710,1,20104,INSPRA    ,,,,,,,,,90,3,300.35,300.35,0,,
FL,,25,2732,31,20104,NORPACE CR,,,,,,,,,240,4,397.76,397.76,0,,
FL,,26,372,50,20104,KOGENATE F,,,,,,,,,2606.5,1,27420.33,5484.03,21936.3,,
FL,,26,634,2,20104,HYPERTETS/,,,,,,,,,1,1,88.7,88.7,0,,
FL,,26,3792,20,20104,KOGENATE F,,,,,,,,,33554,15,36161.49,34662.7,1498.79,,
FL,,26,3793,30,20104,KOGENATE F,,,,,,,,,319908,32,345441.13,342739.4,2701.73,,
FL,,26,3795,50,20104,KOGENATE F,,,,,,,,,340967,27,364561.35,286485.87,78075.48,,
FL,,26,3796,60,20104,KOGENATE F,,,,,,,,,1174785.5,35,1306985.18,1256268.25,50716.93,,
FL,,26,3797,70,20104,KOGENATE F,,,,,,,,,440181,10,491058.54,491058.54,0,,
FL,,26,8552,36,20104,CIPRO I.V.,,,,,,,,,100,1,88.48,88.48,0,,
FL,,26,8554,63,20104,CIPRO I.V.,,,,,,,,,1600,8,707.84,707.84,0,,
FL,,28,7507,23,20104,BRETHINE 1,,,,,,,,,71,70,6193.6,6193.6,0,,
FL,,29,1526,11,20104,BACTROBAN ,,,,,,,,,3032,296,26527.33,26527.33,0,,
FL,,29,1527,22,20104,BACTROBAN ,,,,,,,,,75,5,242.8,242.8,0,,
FL,,29,1527,25,20104,BACTROBAN ,,,,,,,,,720,24,1907.09,1907.09,0,,
FL,,29,3158,18,20104,AVANDIA   ,,,,,,,,,2649,62,7226.59,7132.15,94.44,,
FL,,29,3159,0,20104,AVANDIA   ,,,,,,,,,6560,162,26286.26,26286.26,0,,
FL,,29,3159,13,20104,AVANDIA   ,,,,,,,,,7258,218,29219.73,29219.73,0,,
FL,,29,3160,13,20104,AVANDIA   ,,,,,,,,,4588,149,33179.87,33179.87,0,,
FL,,29,3160,59,20104,AVANDIA   ,,,,,,,,,2490,80,18004.97,18004.97,0,,
FL,,29,3206,13,20104,PAXIL CR  ,,,,,,,,,120,4,440.72,440.72,0,,
FL,,29,3207,13,20104,PAXIL CR  ,,,,,,,,,180,6,688.92,688.92,0,,
FL,,29,3208,13,20104,PAXIL CR  ,,,,,,,,,180,3,697.74,697.74,0,,
FL,,29,3215,48,20104,PAXIL     ,,,,,,,,,2310,15,1360.63,1360.63,0,,
FL,,29,6085,39,20104,AUGMENTIN ,,,,,,,,,75,1,36.89,36.89,0,,
FL,,29,6571,26,20104,TIMENTIN  ,,,,,,,,,644.8,3,2793.4,2793.4,0,,
FL,,31,2234,13,20104,DIMETAPP  ,,,,,,,,,1298,9,58.89,58.89,0,,
FL,,31,2247,13,20104,DIMETAPP C,,,,,,,,,354,3,22.67,22.67,0,,
FL,,31,2293,21,20104,DIMETAPP  ,,,,,,,,,24,1,8.72,8.72,0,,
FL,,31,8610,12,20104,ROBITUSSIN,,,,,,,,,118,1,7.6,7.6,0,,
FL,,31,8616,14,20104,ROBITUSSIN,,,,,,,,,834,6,42.06,42.06,0,,
FL,,31,8624,12,20104,ROBITUSSIN,,,,,,,,,120,1,6.99,6.99,0,,
FL,,31,8624,13,20104,ROBITUSSIN,,,,,,,,,236,1,11.93,11.93,0,,
FL,,31,8624,18,20104,ROBITUSSIN,,,,,,,,,240,1,7.07,7.07,0,,
FL,,31,8662,12,20104,ROBITUSSIN,,,,,,,,,118,1,7.91,7.91,0,,
FL,,31,8667,13,20104,ROBITUSSIN,,,,,,,,,354,3,16.87,16.87,0,,
FL,,31,8668,13,20104,ROBITUSSIN,,,,,,,,,356,3,19.09,19.09,0,,
FL,,31,8668,19,20104,ROBITUSSIN,,,,,,,,,240,1,10.18,10.18,0,,
FL,,31,8670,12,20104,ADULT ROBI,,,,,,,,,118,1,7.91,7.91,0,,
FL,,31,8685,12,20104,ROBITUSSIN,,,,,,,,,120,1,6.99,6.99,0,,
FL,,31,8685,22,20104,ROBITUSSIN,,,,,,,,,355,1,11.49,11.49,0,,
FL,,31,8686,13,20104,ROBITUSSIN,,,,,,,,,354,3,17.91,17.91,0,,
FL,,31,8693,12,20104,ROBITUSSIN,,,,,,,,,708,5,35.05,35.05,0,,
FL,,32,1101,1,20104,ACEON     ,,,,,,,,,90,3,174.6,174.6,0,,
FL,,32,1102,1,20104,ACEON     ,,,,,,,,,235,8,527.34,527.34,0,,
FL,,32,1206,1,20104,CREON     ,,,,,,,,,30699,146,25634.97,25458.01,176.96,,
FL,,32,1206,7,20104,CREON     ,,,,,,,,,38690,100,31660.4,31660.4,0,,
FL,,32,1210,1,20104,CREON 10  ,,,,,,,,,90,1,115.24,115.24,0,,
FL,,32,1212,1,20104,CREON     ,,,,,,,,,58084,327,89964.54,85073.27,4891.27,,
FL,,32,1212,7,20104,CREON     ,,,,,,,,,90490,232,137578.56,132213.54,5365.02,,
FL,,32,1224,1,20104,CREON     ,,,,,,,,,56383,325,159620.02,159149.63,470.39,,
