State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,
FL,,6,951,28,20064,COZAAR 25 ,,,,,,,,,633,23,975.26,0,0,
FL,,6,951,54,20064,COZAAR 25 ,,,,,,,,,15573,522,27758.81,27519.54,239.27,
FL,,6,951,58,20064,COZAAR 25 ,,,,,,,,,215,7,97.35,0,0,
FL,,6,951,82,20064,COZAAR 25 ,,,,,,,,,90,3,48.54,0,0,
FL,,6,952,28,20064,COZAAR 50 ,,,,,,,,,1049,37,1904.13,1697.9,206.23,
FL,,6,952,31,20064,COZAAR    ,,,,,,,,,26842,896,47930.18,47032.23,897.95,
FL,,6,952,54,20064,COZAAR    ,,,,,,,,,24571,811,43802.08,41909.61,1892.47,
FL,,6,952,58,20064,COZAAR 50 ,,,,,,,,,30,2,18.08,0,0,
FL,,6,952,82,20064,COZAAR 50 ,,,,,,,,,360,12,641.95,0,0,
FL,,6,960,28,20064,COZAAR 100,,,,,,,,,843,29,1363.42,1363.42,0,
FL,,6,960,31,20064,COZAAR    ,,,,,,,,,33097,1075,78587.83,77902.57,685.26,
FL,,6,960,54,20064,COZAAR 100,,,,,,,,,21430,695,50959.25,49277,1682.25,
FL,,6,963,94,20064,PEPCID 20 ,,,,,,,,,30,1,8.51,0,0,
FL,,6,3239,66,20064,DIURIL 250,,,,,,,,,13175.016,140,1163.58,0,0,
FL,,6,3275,38,20064,COGENTIN 1,,,,,,,,,14,6,238.77,0,0,
FL,,6,3331,60,20064,MINTEZOL 5,,,,,,,,,205,5,59.19,0,0,
FL,,6,3366,10,20064,TIMOPTIC 0,,,,,,,,,30,3,25.32,0,0,
FL,,6,3376,66,20064,INDOCIN 25,,,,,,,,,5126,23,1023.88,0,0,
FL,,6,3514,58,20064,PRIMAXIN I,,,,,,,,,101,18,1306.78,0,0,
FL,,6,3516,59,20064,PRIMAXIN I,,,,,,,,,2083,187,68715.67,67714.26,1001.41,
FL,,6,3517,75,20064,PRIMAXIN 5,,,,,,,,,20,1,703.03,0,0,
FL,,6,3519,3,20064,TRUSOPT 2%,,,,,,,,,25,3,121.34,0,0,
FL,,6,3519,10,20064,TRUSOPT 2%,,,,,,,,,20,2,95.42,0,0,
FL,,6,3519,35,20064,TRUSOPT 2%,,,,,,,,,425,69,2589.87,2440.03,149.84,
FL,,6,3519,36,20064,TRUSOPT 2%,,,,,,,,,2620,262,15310.51,14908.31,402.2,
FL,,6,3538,92,20064,PEPCID 40 ,,,,,,,,,3245,52,5253.38,0,0,
FL,,6,3552,59,20064,PRIMAXIN 5,,,,,,,,,566,47,18609.82,0,0,
FL,,6,3558,35,20064,TIMOPTIC-X,,,,,,,,,5,1,25.09,0,0,
FL,,6,3582,75,20064,PRIMAXIN I,,,,,,,,,25,2,838.41,0,0,
FL,,6,3628,3,20064,COSOPT EYE,,,,,,,,,50,8,369.61,0,0,
FL,,6,3628,10,20064,COSOPT EYE,,,,,,,,,180,18,1411.74,0,0,
FL,,6,3628,35,20064,COSOPT EYE,,,,,,,,,890,128,7346.3,0,0,
FL,,6,3628,36,20064,COSOPT EYE,,,,,,,,,11970,1197,124167.16,120257.66,3909.5,
FL,,6,3800,6,20064,MAXALT MLT,,,,,,,,,9,1,160.34,0,0,
FL,,6,3801,6,20064,MAXALT MLT,,,,,,,,,3,1,56.27,0,0,
FL,,6,3801,9,20064,MAXALT MLT,,,,,,,,,112,11,1394.13,0,0,
FL,,6,3822,10,20064,CANCIDAS  ,,,,,,,,,17,2,5931.51,5931.51,0,
FL,,6,3833,34,20064,FOSAMAX   ,,,,,,,,,31954,113,8780.87,8175.54,605.33,
FL,,6,3841,30,20064,SINGULAIR ,,,,,,,,,95665,3211,305977.93,301273.32,4704.61,
FL,,6,3843,71,20064,INVANZ 1 G,,,,,,,,,75.5,77,1831.05,0,0,
FL,,6,3862,3,20064,EMEND TRIF,,,,,,,,,406,113,40700.9,40188.64,512.26,
FL,,6,7628,3,20064,DECADRON 4,,,,,,,,,30,1,14.03,0,0,
FL,,6,7753,31,20064,MUSTARGEN ,,,,,,,,,18,9,240.48,0,0,
FL,,6,7780,64,20064,AQUA-MEPHY,,,,,,,,,1,1,9.23,0,0,
FL,,6,7780,66,20064,AQUA-MEPHY,,,,,,,,,5,4,38.16,0,0,
FL,,6,7784,33,20064,AQUA-MEPHY,,,,,,,,,8,1,37.76,0,0,
FL,,6,9690,60,20064,TIMOPTIC 0,,,,,,,,,420,7,805.7,0,0,
FL,,7,3130,16,20064,ANCEF 1 GM,,,,,,,,,1,1,1.38,0,0,
FL,,7,3135,76,20064,ANCEF 10 G,,,,,,,,,3,1,80.37,0,0,
FL,,7,3151,13,20064,AVANDARYL ,,,,,,,,,658,17,2313.66,0,0,
FL,,7,3152,13,20064,AVANDARYL ,,,,,,,,,7237,180,25281.61,25281.61,0,
FL,,7,3153,13,20064,AVANDARYL ,,,,,,,,,6252,163,21990.44,21990.44,0,
FL,,7,3163,18,20064,AVANDAMET ,,,,,,,,,6718,112,12621.42,12167.54,453.88,
FL,,7,3164,18,20064,AVANDAMET ,,,,,,,,,14692,254,45721.08,45007.97,713.11,
FL,,7,3166,18,20064,AVANDAMET ,,,,,,,,,330,7,375.17,0,0,
FL,,7,3167,18,20064,AVANDAMET ,,,,,,,,,21540,358,40139.7,39029.92,1109.78,
FL,,7,3167,20,20064,AVANDAMET ,,,,,,,,,120,1,173.4,0,0,
FL,,7,3168,18,20064,AVANDAMET ,,,,,,,,,20152,362,62772.56,62694.8,77.76,
FL,,7,3168,20,20064,AVANDAMET ,,,,,,,,,152,3,394.8,0,0,
FL,,7,3230,11,20064,ARIXTRA 2.,,,,,,,,,93,9,3646.27,0,0,
FL,,7,3232,11,20064,ARIXTRA 5 ,,,,,,,,,37,26,462,462,0,
FL,,7,3234,11,20064,ARIXTRA 7.,,,,,,,,,15,4,1438.57,0,0,
FL,,7,3236,11,20064,ARIXTRA 10,,,,,,,,,180,6,16466.9,0,0,
FL,,7,3512,20,20064,DEXEDRINE ,,,,,,,,,300,7,196.31,0,0,
FL,,7,3513,20,20064,DEXEDRINE ,,,,,,,,,660,13,517.06,0,0,
FL,,7,3514,20,20064,DEXEDRINE ,,,,,,,,,210,7,202.48,0,0,
FL,,7,3519,20,20064,DEXEDRINE ,,,,,,,,,30,1,8.98,0,0,
FL,,7,4007,20,20064,ESKALITH 3,,,,,,,,,210,2,30.95,0,0,
FL,,7,4010,20,20064,ESKALITH C,,,,,,,,,510,12,263.53,0,0,
FL,,7,4117,19,20064,FAMVIR 500,,,,,,,,,9,1,16.21,0,0,
FL,,7,4139,20,20064,COREG 3.12,,,,,,,,,109826,1981,201485.52,189459.38,12026.14,
FL,,7,4140,20,20064,COREG 6.25,,,,,,,,,156780,2766,286468.03,271143.96,15324.07,
FL,,7,4141,20,20064,COREG 12.5,,,,,,,,,130346,2252,238447.78,229171.4,9276.38,
FL,,7,4142,20,20064,COREG 25 M,,,,,,,,,154206.738,2607,282688.96,275255.3,7433.66,
FL,,7,4201,5,20064,HYCAMTIN 4,,,,,,,,,172,132,66025.08,0,0,
FL,,7,4471,20,20064,PARNATE 10,,,,,,,,,930,5,869.39,869.39,0,
FL,,7,4890,14,20064,REQUIP 0.2,,,,,,,,,120,2,111.67,0,0,
FL,,7,4890,20,20064,REQUIP    ,,,,,,,,,14965,268,27391.62,23871.96,3519.66,
FL,,7,4891,20,20064,REQUIP 0.5,,,,,,,,,13035,284,24320.81,22322.35,1998.46,
FL,,7,4892,14,20064,REQUIP 1 M,,,,,,,,,90,3,90.09,0,0,
FL,,7,4892,20,20064,REQUIP 1 M,,,,,,,,,35837,971,68157.62,67235.96,921.66,
FL,,7,4893,14,20064,REQUIP 2 M,,,,,,,,,210,7,210.21,0,0,
FL,,7,4893,20,20064,REQUIP 2 M,,,,,,,,,11297,268,21215.23,20435.19,780.04,
FL,,7,4894,20,20064,REQUIP 5 M,,,,,,,,,1106,16,2472.58,0,0,
FL,,7,4895,20,20064,REQUIP 3 M,,,,,,,,,3835,78,7800.99,7800.99,0,
FL,,7,4896,20,20064,REQUIP 4 M,,,,,,,,,1580,26,3545.55,3545.55,0,
FL,,7,4898,14,20064,REQUIP STA,,,,,,,,,98,7,355.32,0,0,
FL,,7,5082,16,20064,TAZICEF 1 ,,,,,,,,,318,3,2982.81,0,0,
FL,,7,5500,40,20064,ALBENZA 20,,,,,,,,,1292,57,2039.34,0,0,
FL,,8,19,1,20064,PHENERGAN ,,,,,,,,,40,1,15.54,0,0,
FL,,8,63,1,20064,PHENERGAN ,,,,,,,,,40,1,85.51,0,0,
FL,,8,64,2,20064,ATIVAN 1 M,,,,,,,,,64,3,26.72,0,0,
FL,,8,64,5,20064,ATIVAN 1 M,,,,,,,,,38,1,13.13,0,0,
FL,,8,81,3,20064,ATIVAN 0.5,,,,,,,,,60,1,30.33,0,0,
FL,,8,91,2,20064,EQUAGESIC ,,,,,,,,,60,2,74.38,0,0,
FL,,8,235,1,20064,MEPERGAN 2,,,,,,,,,6,3,8.5,0,0,
FL,,8,498,1,20064,PHENERGAN ,,,,,,,,,59,5,74.35,0,0,
FL,,8,581,15,20064,ATIVAN 2 M,,,,,,,,,1,1,6.7,0,0,
FL,,8,701,1,20064,EFFEXOR 25,,,,,,,,,1526,21,2299.29,0,0,
FL,,8,701,7,20064,EFFEXOR 25,,,,,,,,,473,10,937.48,937.48,0,
FL,,8,701,8,20064,EFFEXOR 25,,,,,,,,,444,7,864.12,0,0,
FL,,8,703,1,20064,EFFEXOR 50,,,,,,,,,559,10,962.45,0,0,
FL,,8,703,7,20064,EFFEXOR 50,,,,,,,,,360,7,756.81,0,0,
FL,,8,703,8,20064,EFFEXOR 50,,,,,,,,,1418,25,2945.72,0,0,
FL,,8,704,1,20064,EFFEXOR 75,,,,,,,,,22591,427,45236.83,39525.11,5711.72,
FL,,8,704,2,20064,EFFEXOR 75,,,,,,,,,380,8,87.85,0,0,
FL,,8,704,7,20064,EFFEXOR 75,,,,,,,,,22068,369,48587.34,47896.01,691.33,
FL,,8,704,8,20064,EFFEXOR 75,,,,,,,,,15739,279,34229.58,32536.36,1693.22,
FL,,8,705,1,20064,EFFEXOR 10,,,,,,,,,6521,103,13363.67,13363.67,0,
FL,,8,705,7,20064,EFFEXOR 10,,,,,,,,,420,9,992.31,0,0,
FL,,8,705,8,20064,EFFEXOR 10,,,,,,,,,8083,122,18784.44,0,0,
FL,,8,781,1,20064,EFFEXOR 37,,,,,,,,,7558,160,13974,11807.69,2166.31,
FL,,8,781,7,20064,EFFEXOR 37,,,,,,,,,4708,98,9613.3,9613.3,0,
FL,,8,781,8,20064,EFFEXOR 37,,,,,,,,,7053,133,14339.4,14219.55,119.85,
FL,,8,833,1,20064,EFFEXOR XR,,,,,,,,,2468,80,2896.88,0,0,
FL,,8,833,3,20064,EFFEXOR XR,,,,,,,,,436,20,377.37,0,0,
FL,,8,833,21,20064,EFFEXOR XR,,,,,,,,,2129,48,5660.94,0,0,
FL,,8,833,22,20064,EFFEXOR XR,,,,,,,,,1296,34,4339.68,0,0,
FL,,8,836,1,20064,EFFEXOR XR,,,,,,,,,2123,62,4004.27,0,0,
FL,,8,836,3,20064,EFFEXOR XR,,,,,,,,,243,6,810.09,0,0,
FL,,8,836,20,20064,EFFEXOR XR,,,,,,,,,30,1,110.15,0,0,
FL,,8,836,21,20064,EFFEXOR XR,,,,,,,,,2889,84,10528.65,0,0,
FL,,8,836,22,20064,EFFEXOR XR,,,,,,,,,1147,30,4171.53,4171.53,0,
FL,,8,837,1,20064,EFFEXOR XR,,,,,,,,,246,10,240.88,0,0,
FL,,8,837,3,20064,EFFEXOR XR,,,,,,,,,292,15,242.41,0,0,
FL,,8,837,21,20064,EFFEXOR XR,,,,,,,,,303,5,897.63,0,0,
FL,,8,837,22,20064,EFFEXOR XR,,,,,,,,,44,3,136.53,0,0,
FL,,8,841,81,20064,PROTONIX 4,,,,,,,,,6259,329,23287.5,15706.86,7580.64,
FL,,8,841,99,20064,PROTONIX 4,,,,,,,,,995,67,1792.77,0,0,
FL,,8,923,55,20064,PROTONIX I,,,,,,,,,88,7,2263.05,0,0,
FL,,8,925,81,20064,SONATA 5 M,,,,,,,,,58,5,146,0,0,
FL,,8,926,81,20064,SONATA 10 ,,,,,,,,,121,14,123.84,0,0,
FL,,8,1030,6,20064,RAPAMUNE 1,,,,,,,,,15124,142,35139.99,0,0,
FL,,8,1031,5,20064,RAPAMUNE 1,,,,,,,,,10885,86,78599.16,39022.1,39577.06,
FL,,8,1031,10,20064,RAPAMUNE 1,,,,,,,,,760,8,1886.33,0,0,
FL,,8,1032,5,20064,RAPAMUNE 2,,,,,,,,,1296,24,11072.86,0,0,
FL,,8,1041,5,20064,RAPAMUNE 1,,,,,,,,,15276,163,114306.81,97674.09,16632.72,
FL,,8,1041,10,20064,RAPAMUNE 1,,,,,,,,,840,9,6262.37,0,0,
FL,,8,1042,5,20064,RAPAMUNE 2,,,,,,,,,977,18,13916.26,0,0,
FL,,8,2514,1,20064,LO/OVRAL-2,,,,,,,,,56,2,65.5,0,0,
FL,,8,2514,2,20064,LO/OVRAL-2,,,,,,,,,824,33,845.37,0,0,
FL,,8,2533,2,20064,NORDETTE-2,,,,,,,,,84,3,153.03,0,0,
FL,,8,2536,1,20064,TRIPHASIL-,,,,,,,,,140,5,83.55,0,0,
FL,,8,2536,5,20064,TRIPHASIL-,,,,,,,,,56,2,48.14,0,0,
FL,,8,2576,1,20064,ALESSE-28 ,,,,,,,,,28,1,27.13,0,0,
FL,,8,2576,2,20064,ALESSE-28 ,,,,,,,,,534,19,552.89,0,0,
FL,,8,4117,1,20064,TRECATOR 2,,,,,,,,,14,1,42.44,0,0,
FL,,8,5360,2,20064,TYGACIL 50,,,,,,,,,305,23,14685.04,0,0,
FL,,9,4,2,20064,MIRAPEX 0.,,,,,,,,,1285,14,1109.56,1109.56,0,
FL,,9,8,2,20064,MIRAPEX 0.,,,,,,,,,61,2,138.78,0,0,
FL,,9,12,1,20064,CORTEF 5 M,,,,,,,,,29189,370,8230.27,8128.92,101.35,
FL,,9,22,1,20064,MEDROL 8 M,,,,,,,,,375,8,373.86,0,0,
FL,,9,29,1,20064,XANAX 0.25,,,,,,,,,454,9,55.17,0,0,
FL,,9,29,2,20064,XANAX 0.25,,,,,,,,,77,33,138.63,0,0,
FL,,9,31,1,20064,CORTEF 10 ,,,,,,,,,13056,191,5840.82,5572.72,268.1,
FL,,9,37,6,20064,MIRAPEX 1.,,,,,,,,,36,1,84.4,0,0,
FL,,9,44,1,20064,CORTEF 20 ,,,,,,,,,66,1,49.39,0,0,
FL,,9,49,2,20064,MEDROL 2 M,,,,,,,,,4903,50,1006.27,0,0,
FL,,9,55,1,20064,XANAX 0.5 ,,,,,,,,,1576,33,195.27,0,0,
FL,,9,55,3,20064,XANAX 0.5 ,,,,,,,,,120,2,12.7,0,0,
FL,,9,56,2,20064,MEDROL 4 M,,,,,,,,,120,3,33.03,0,0,
FL,,9,56,4,20064,MEDROL 4 M,,,,,,,,,147,7,55.72,0,0,
FL,,9,57,7,20064,XANAX XR 0,,,,,,,,,474,15,759.46,0,0,
FL,,9,59,7,20064,XANAX XR 1,,,,,,,,,518,12,1034.36,0,0,
FL,,9,66,7,20064,XANAX XR 2,,,,,,,,,450,10,1021.82,0,0,
FL,,9,68,7,20064,XANAX XR 3,,,,,,,,,120,4,484.08,0,0,
FL,,9,73,1,20064,MEDROL 16 ,,,,,,,,,564,16,1422.94,1422.94,0,
FL,,9,90,1,20064,XANAX 1 MG,,,,,,,,,490,6,53.78,0,0,
FL,,9,90,4,20064,XANAX 1 MG,,,,,,,,,356,5,40.33,0,0,
FL,,9,94,1,20064,XANAX 2 MG,,,,,,,,,120,2,19.84,0,0,
FL,,9,113,12,20064,SOLU-MEDRO,,,,,,,,,25,8,77.18,0,0,
FL,,9,113,19,20064,SOLU-MEDRO,,,,,,,,,169,22,441.14,0,0,
FL,,9,142,1,20064,CORTEF 10 ,,,,,,,,,60,1,16.18,0,0,
FL,,9,176,1,20064,MEDROL 32 ,,,,,,,,,52,19,259.95,0,0,
FL,,9,190,9,20064,SOLU-MEDRO,,,,,,,,,38,14,106.67,0,0,
FL,,9,190,16,20064,SOLU-MEDRO,,,,,,,,,89,13,352.75,0,0,
FL,,9,193,1,20064,DELTASONE ,,,,,,,,,12,1,4.96,0,0,
FL,,9,260,1,20064,COLESTID G,,,,,,,,,900,4,289.02,0,0,
FL,,9,260,2,20064,COLESTID G,,,,,,,,,1500,3,282.69,0,0,
FL,,9,271,1,20064,DEPO-ESTRA,,,,,,,,,75,15,460.39,0,0,
FL,,9,274,1,20064,DEPO-MEDRO,,,,,,,,,40,4,137.88,0,0,
FL,,9,280,2,20064,DEPO-MEDRO,,,,,,,,,100,14,571.44,0,0,
FL,,9,280,3,20064,DEPO-MEDRO,,,,,,,,,5,1,27.55,0,0,
FL,,9,306,2,20064,DEPO-MEDRO,,,,,,,,,85,13,847.83,0,0,
FL,,9,347,2,20064,DEPO-TESTO,,,,,,,,,221,22,1321.6,0,0,
FL,,9,352,1,20064,GLYNASE 3 ,,,,,,,,,120,4,28.4,0,0,
FL,,9,417,1,20064,DEPO-TESTO,,,,,,,,,208,105,2020.64,0,0,
FL,,9,417,2,20064,DEPO-TESTO,,,,,,,,,242,24,2064.38,0,0,
FL,,9,450,3,20064,COLESTID 1,,,,,,,,,9034,112,5645.95,0,0,
FL,,9,555,1,20064,LINCOCIN 3,,,,,,,,,2,1,6.94,0,0,
FL,,9,626,1,20064,DEPO-PROVE,,,,,,,,,25,10,1174.1,1174.1,0,
FL,,9,698,1,20064,SOLU-MEDRO,,,,,,,,,6,2,120.32,0,0,
FL,,9,746,30,20064,DEPO-PROVE,,,,,,,,,105,104,5051.25,0,0,
FL,,9,746,35,20064,DEPO-PROVE,,,,,,,,,62,62,1433.02,0,0,
FL,,9,758,1,20064,SOLU-MEDRO,,,,,,,,,8,5,89.25,0,0,
FL,,9,760,4,20064,CLEOCIN 75,,,,,,,,,272680,1087,75251.05,73663.02,1588.03,
FL,,9,825,1,20064,SOLU-CORTE,,,,,,,,,26,19,127.94,0,0,
FL,,9,870,26,20064,CLEOCIN PH,,,,,,,,,29.8,13,13.1,0,0,
FL,,9,900,13,20064,SOLU-CORTE,,,,,,,,,145,54,447,0,0,
FL,,9,900,20,20064,SOLU-CORTE,,,,,,,,,36,33,176.31,0,0,
FL,,9,902,18,20064,CLEOCIN PH,,,,,,,,,40,19,16.35,0,0,
FL,,9,3073,1,20064,DEPO-MEDRO,,,,,,,,,24,14,223.68,0,0,
FL,,9,3073,3,20064,DEPO-MEDRO,,,,,,,,,1,1,9,0,0,
FL,,9,3329,1,20064,CLEOCIN T ,,,,,,,,,240,3,128.73,0,0,
FL,,9,3331,1,20064,CLEOCIN T ,,,,,,,,,60,1,29.03,0,0,
FL,,9,3375,2,20064,CLEOCIN 60,,,,,,,,,2250,4,249.1,0,0,
FL,,9,3389,1,20064,SOLU-MEDRO,,,,,,,,,280,12,640.86,0,0,
FL,,9,3448,1,20064,CLEOCIN 2%,,,,,,,,,2200,55,2456.18,0,0,
FL,,9,3449,1,20064,GLYNASE 6 ,,,,,,,,,62,1,26.36,0,0,
FL,,9,3475,1,20064,DEPO-MEDRO,,,,,,,,,9,8,132.14,0,0,
FL,,9,3475,3,20064,DEPO-MEDRO,,,,,,,,,14,10,75.83,0,0,
FL,,9,3531,1,20064,VANTIN 50 ,,,,,,,,,350,4,190.28,0,0,
FL,,9,3531,3,20064,VANTIN 50 ,,,,,,,,,120,1,66.69,0,0,
FL,,9,3615,1,20064,VANTIN 100,,,,,,,,,4700,41,4113.43,0,0,
FL,,9,3615,3,20064,VANTIN 100,,,,,,,,,850,12,892.81,0,0,
FL,,9,4541,2,20064,DETROL 1 M,,,,,,,,,180,3,324.66,0,0,
FL,,9,4544,2,20064,DETROL 2 M,,,,,,,,,270,8,499.15,0,0,
FL,,9,4544,3,20064,DETROL 2 M,,,,,,,,,180,6,93.08,0,0,
FL,,9,4709,1,20064,DEPO-SUBQ ,,,,,,,,,31,31,2488.28,0,0,
FL,,9,5012,1,20064,GLYSET 25 ,,,,,,,,,13655,153,9631.59,9631.59,0,
FL,,9,5013,1,20064,GLYSET 50 ,,,,,,,,,8229,98,6569.48,0,0,
FL,,9,5014,1,20064,GLYSET 100,,,,,,,,,2985,36,2867.77,0,0,
FL,,9,5091,1,20064,ELLENCE 2 ,,,,,,,,,900,12,19758.9,0,0,
FL,,9,5135,2,20064,ZYVOX 600 ,,,,,,,,,2925,131,176069.7,174656.46,1413.24,
FL,,9,5135,3,20064,ZYVOX 600 ,,,,,,,,,326,20,17774.51,0,0,
FL,,9,5136,1,20064,ZYVOX 100 ,,,,,,,,,11080,31,20697.95,0,0,
FL,,9,5137,1,20064,ZYVOX 200 ,,,,,,,,,4800,16,212,0,0,
FL,,9,5140,1,20064,ZYVOX 600 ,,,,,,,,,59400,22,12505.32,12505.32,0,
FL,,9,5173,4,20064,VAGIFEM 25,,,,,,,,,76,4,217.76,0,0,
FL,,9,5190,1,20064,DETROL LA ,,,,,,,,,574,18,1104.62,0,0,
FL,,9,5190,2,20064,DETROL LA ,,,,,,,,,468,22,499.68,0,0,
FL,,9,5190,3,20064,DETROL LA ,,,,,,,,,120,4,69.06,0,0,
FL,,9,5190,4,20064,DETROL LA ,,,,,,,,,90,3,263.04,0,0,
FL,,9,5191,1,20064,DETROL LA ,,,,,,,,,1098,47,1701.5,0,0,
FL,,9,5191,2,20064,DETROL LA ,,,,,,,,,1525,62,4766.43,1935.44,2830.99,
FL,,9,5191,3,20064,DETROL LA ,,,,,,,,,668,25,575.67,575.67,0,
FL,,9,5191,4,20064,DETROL LA ,,,,,,,,,1515,58,2012.09,0,0,
FL,,9,7376,1,20064,DEPO-PROVE,,,,,,,,,4,4,198.36,0,0,
FL,,9,7376,2,20064,DEPO-PROVE,,,,,,,,,1,1,50.81,0,0,
FL,,9,7376,3,20064,DEPO-PROVE,,,,,,,,,1,1,26.41,0,0,
FL,,9,7376,4,20064,DEPO-PROVE,,,,,,,,,1261,1261,37228.46,37228.46,0,
FL,,9,7386,1,20064,MOTRIN 600,,,,,,,,,110,3,17.38,0,0,
FL,,9,7387,1,20064,MOTRIN 800,,,,,,,,,540,6,55.62,0,0,
FL,,9,7387,2,20064,MOTRIN 800,,,,,,,,,40,1,6.47,0,0,
FL,,9,7529,1,20064,CAMPTOSAR ,,,,,,,,,3227,261,287586.4,0,0,
FL,,9,7529,2,20064,CAMPTOSAR ,,,,,,,,,88,12,11471.98,0,0,
FL,,9,7663,4,20064,AROMASIN 2,,,,,,,,,4171,139,32720.85,0,0,
FL,,9,7667,1,20064,CLEOCIN 10,,,,,,,,,377,107,6204.49,6204.49,0,
FL,,9,7715,1,20064,PEDIACARE ,,,,,,,,,15,1,6.99,0,0,
FL,,13,102,1,20064,AZULFIDINE,,,,,,,,,240,2,71.3,0,0,
FL,,13,2150,36,20064,ESTRING 2 ,,,,,,,,,7,7,703.94,0,0,
FL,,13,2406,91,20064,"FRAGMIN 2,",,,,,,,,,20,9,1726.67,0,0,
FL,,13,2426,91,20064,"FRAGMIN 5,",,,,,,,,,30,5,4132.55,0,0,
FL,,13,2626,81,20064,GENOTROPIN,,,,,,,,,683,144,165874.93,0,0,
FL,,13,2626,94,20064,GENOTROPIN,,,,,,,,,77,17,18923.22,0,0,
FL,,13,2646,81,20064,GENOTROPIN,,,,,,,,,1978,383,1105041.23,0,0,
FL,,13,2646,94,20064,GENOTROPIN,,,,,,,,,841,159,474056.53,474056.53,0,
FL,,13,2649,2,20064,GENOTROPIN,,,,,,,,,315,12,3135.4,0,0,
FL,,13,2650,2,20064,GENOTROPIN,,,,,,,,,308,11,6078.71,0,0,
FL,,13,2651,2,20064,GENOTROPIN,,,,,,,,,448,16,13228.8,0,0,
FL,,13,2652,2,20064,GENOTROPIN,,,,,,,,,252,9,9908.82,0,0,
FL,,13,2653,2,20064,GENOTROPIN,,,,,,,,,340,12,16697.9,0,0,
FL,,13,2654,2,20064,GENOTROPIN,,,,,,,,,448,16,26389.76,0,0,
FL,,13,2655,2,20064,GENOTROPIN,,,,,,,,,49,4,3375.73,0,0,
FL,,13,2656,2,20064,GENOTROPIN,,,,,,,,,245,9,19231.28,0,0,
FL,,13,2657,2,20064,GENOTROPIN,,,,,,,,,168,6,14831.58,0,0,
FL,,13,2658,2,20064,GENOTROPIN,,,,,,,,,189,7,18537.36,0,0,
FL,,13,5301,17,20064,MYCOBUTIN ,,,,,,,,,3735,82,24882.54,0,0,
FL,,13,7001,12,20064,DOSTINEX 0,,,,,,,,,49,7,850.06,0,0,
FL,,13,8303,1,20064,XALATAN 0.,,,,,,,,,27.5,11,322.17,0,0,
FL,,13,8303,4,20064,XALATAN 0.,,,,,,,,,490,196,8116.13,8116.13,0,
FL,,15,502,41,20064,CYTOXAN 50,,,,,,,,,2,1,16.87,0,0,
FL,,15,504,1,20064,CYTOXAN 25,,,,,,,,,60,1,101.78,0,0,
FL,,15,505,41,20064,CYTOXAN 1 ,,,,,,,,,12,6,174.96,0,0,
FL,,15,506,41,20064,CYTOXAN 2 ,,,,,,,,,1,1,34.53,0,0,
FL,,15,508,42,20064,MEGACE 40 ,,,,,,,,,870,4,263.35,0,0,
FL,,15,1117,50,20064,TEQUIN 200,,,,,,,,,47,5,93.97,0,0,
FL,,15,1117,80,20064,TEQUIN 200,,,,,,,,,11,3,21.75,0,0,
FL,,15,1177,60,20064,TEQUIN 400,,,,,,,,,339,39,1399.49,0,0,
FL,,15,1177,80,20064,TEQUIN 400,,,,,,,,,28,5,106.61,0,0,
FL,,15,1180,78,20064,TEQUIN 200,,,,,,,,,1400,2,230.54,0,0,
FL,,15,1180,80,20064,TEQUIN 200,,,,,,,,,2900,5,443.33,0,0,
FL,,15,3020,20,20064,AMIKIN 250,,,,,,,,,21,3,64.44,0,0,
FL,,15,3030,20,20064,CEENU 10 M,,,,,,,,,22,2,176.96,0,0,
FL,,15,3031,20,20064,CEENU 40 M,,,,,,,,,19,7,467.81,0,0,
FL,,15,3032,20,20064,CEENU 100 ,,,,,,,,,5,5,240.35,0,0,
FL,,15,3080,60,20064,LYSODREN 5,,,,,,,,,630,3,2358.25,0,0,
FL,,15,3091,45,20064,VEPESID 50,,,,,,,,,21,1,658.7,0,0,
FL,,15,3213,30,20064,PARAPLATIN,,,,,,,,,12,1,2052.15,0,0,
FL,,15,3214,30,20064,PARAPLATIN,,,,,,,,,7,1,292,0,0,
FL,,15,3475,30,20064,TAXOL 30 M,,,,,,,,,55,1,288.86,0,0,
FL,,15,3476,30,20064,TAXOL 100 ,,,,,,,,,267.2,4,1399.72,0,0,
FL,,15,7339,99,20064,CEFAZOLIN ,,,,,,,,,2100,1,97.95,0,0,
FL,,15,7403,99,20064,AMPICILLIN,,,,,,,,,42,2,161.34,0,0,
FL,,15,7405,89,20064,AMPICILLIN,,,,,,,,,40,6,127.98,0,0,
FL,,15,7405,99,20064,AMPICILLIN,,,,,,,,,64,1,692.21,0,0,
FL,,15,7970,20,20064,OXACILLIN ,,,,,,,,,161,17,2103.13,0,0,
FL,,23,28,5,20064,POLY-PRED ,,,,,,,,,10,2,56.76,0,0,
FL,,23,42,3,20064,TAZORAC 0.,,,,,,,,,390,6,1225.3,0,0,
FL,,23,42,10,20064,TAZORAC 0.,,,,,,,,,100,1,9,0,0,
